Question,Datatype,Possible Answers,input type,required?,skip logic?,concept for question,concepts for answers,group name (if part of concept group),concept group mapping
Zl registration patient birthplace label,Coded,N/A,radio,No,no,PIH:PLACE OF BIRTH,,,
Zl registration patient civil Status label,Coded,Zl registration patient civil Status single label | Zl registration patient civil Status married label | Zl registration patient civil Status living With Partner label | Zl registration patient civil Status separated label | Zl registration patient civil Status divorced label | Zl registration patient civil Status widowed label,dropdown,No,no,PIH:CIVIL STATUS,PIH:SINGLE OR A CHILD|PIH:MARRIED|PIH:LIVING WITH PARTNER|PIH:SEPARATED|PIH:DIVORCED|PIH:WIDOWED,,
Zl registration patient occupation label,Coded,Zl registration patient occupation civil Servant label | Zl registration patient occupation commerce label | Zl registration patient occupation motorcycletaxi | Zl registration patient occupation cowherd label | Zl registration patient occupation driver label | Zl registration patient occupation factory Worker label | Zl registration patient occupation farmer label | Zl registration patient occupation fisherman label | Zl registration patient occupation fruit Or Vegetable Vendor label | Zl registration patient occupation health Care Worker label | Zl registration patient occupation housework label | Zl registration patient occupation housework Fieldwork label | Zl registration patient occupation manual Laborer label | Zl registration patient occupation market Vendor label | Zl registration patient occupation military label | Zl registration patient occupation miner label | Zl registration patient occupation police label | Zl registration patient occupation professional label | Zl registration patient occupation retired label | Zl registration patient occupation shop Owner label | Zl registration patient occupation student label | Zl registration patient occupation teacher label | Zl registration patient occupation unemployed label | Zl registration patient occupation other label,radio,No,no,PIH:Occupation,CIEL:162944|PIH:COMMERCE|PIH:Commercial bike rider|PIH:Cowherd|PIH:DRIVER|PIH:FACTORY WORKER|PIH:FARMER|CIEL:159674|PIH:FRUIT OR VEGETABLE SELLER|PIH:HEALTH CARE WORKER|PIH:1404|PIH:HOUSEWORK/FIELDWORK|PIH:MANUAL LABORER|CIEL:162945|PIH:Military|PIH:MINER|PIH:Police|PIH:PROFESSIONAL|PIH:RETIRED|PIH:SHOP OWNER|PIH:STUDENT|PIH:Teacher|PIH:UNEMPLOYED|PIH:OTHER NON-CODED,,
